eta,lag,cost_bp,source,sharpe_static,sharpe_timed,diff,diff_p05,diff_p95,p_one_sided,mean_turnover,n_months
0.25,1,10,rules,0.20637752512387034,0.15338311570860622,-0.05299440941526412,-0.1370208809915656,0.025457065297194777,0.8555,0.04800777596796682,257
0.25,1,20,hmm_filtered,0.20637752512387034,0.20275427551433794,-0.003623249609532392,-0.10970568633021534,0.10227784999644328,0.5205,0.027356182395651164,257
0.25,1,20,hmm_smoothed,0.20637752512387034,0.20398196996832546,-0.002395555155544876,-0.10875019473040945,0.11252744522994614,0.5075,0.02032768354549103,257
0.25,1,20,gmm_filtered,0.20637752512387034,0.13400921022569187,-0.07236831489817847,-0.17833303556286995,0.026982709434220094,0.8925,0.03579643414220728,257
0.25,1,20,rules,0.20637752512387034,0.14070224481689333,-0.065675280306977,-0.15008545848842997,0.011738265728104732,0.91,0.04800777596796682,257
0.25,1,50,hmm_filtered,0.20637752512387034,0.1808217520277707,-0.025555773096099632,-0.132681149198916,0.08204495283902494,0.65,0.027356182395651164,257
0.25,1,50,hmm_smoothed,0.20637752512387034,0.18756062265161894,-0.0188169024722514,-0.12368292957449538,0.0935368295223527,0.61,0.02032768354549103,257
0.25,1,50,gmm_filtered,0.20637752512387034,0.10521238315968824,-0.1011651419641821,-0.20828756532401438,-0.002577298963035016,0.9535,0.03579643414220728,257
0.25,1,50,rules,0.20637752512387034,0.10271887463552119,-0.10365865048834914,-0.19156635304099937,-0.026439555254585117,0.985,0.04800777596796682,257
0.5,0,10,hmm_filtered,0.2117096456711808,0.22012974054314577,0.008420094871964962,-0.17941703391371172,0.18620235291093726,0.4655,0.054554140252640985,258
0.5,0,10,hmm_smoothed,0.2117096456711808,0.28650872246327924,0.07479907679209843,-0.1078756430498576,0.25579365959885003,0.2455,0.040497788148768955,258
0.5,0,10,gmm_filtered,0.2117096456711808,0.09205489214565155,-0.11965475352552926,-0.33525086871514237,0.07257766579618787,0.849,0.07235387155469918,258
0.5,0,10,rules,0.2117096456711808,0.018819526252133557,-0.19289011941904724,-0.40388396668386856,0.0009021831352279576,0.949,0.09595006677270045,258
0.5,0,20,hmm_filtered,0.2117096456711808,0.2071820507018836,-0.004527594969297194,-0.19293112394972725,0.1747880252576186,0.5095,0.054554140252640985,258
0.5,0,20,hmm_smoothed,0.2117096456711808,0.277203197112332,0.06549355144115118,-0.11798208206767344,0.24625833015037366,0.2755,0.040497788148768955,258
0.5,0,20,gmm_filtered,0.2117096456711808,0.07453491489981154,-0.13717473077136927,-0.3517811606622031,0.05503087076145779,0.875,0.07235387155469918,258
0.5,0,20,rules,0.2117096456711808,-0.005820065478801686,-0.21752971114998249,-0.43042943058154537,-0.02322712594402853,0.967,0.09595006677270045,258
0.5,0,50,hmm_filtered,0.2117096456711808,0.1683138739484255,-0.0433957717227553,-0.23347947469083516,0.1373833985691245,0.6525,0.054554140252640985,258
0.5,0,50,hmm_smoothed,0.2117096456711808,0.24915681894495936,0.037447173273778556,-0.1428031681614666,0.21630261233838613,0.3795,0.040497788148768955,258
0.5,0,50,gmm_filtered,0.2117096456711808,0.02207659994016711,-0.1896330457310137,-0.4044197951894061,0.001459923219170234,0.9475,0.07235387155469918,258
0.5,0,50,rules,0.2117096456711808,-0.07962346608198217,-0.291333111753163,-0.5078196354672543,-0.09717689453738629,0.991,0.09595006677270045,258
0.5,1,10,hmm_filtered,0.20637752512387034,0.19771420526311914,-0.008663319860751195,-0.21324591412074154,0.19737197047056473,0.5255,0.05471236479130233,257
0.5,1,10,hmm_smoothed,0.20637752512387034,0.19007740899831163,-0.016300116125558706,-0.2187724382163292,0.19294621730717706,0.5465,0.04065536709098206,257
0.5,1,10,gmm_filtered,0.20637752512387034,0.07632803370122287,-0.13004949142264746,-0.3313843874109856,0.06045371817977715,0.8805,0.07159286828441458,257
0.5,1,10,rules,0.20637752512387034,0.09712061401615361,-0.10925691110771672,-0.2711020940295744,0.04385812436358632,0.875,0.09601555193593363,257
0.5,1,20,hmm_filtered,0.20637752512387034,0.18437490742187837,-0.022002617701991967,-0.22786473529777004,0.1856857861270619,0.57,0.05471236479130233,257
0.5,1,20,hmm_smoothed,0.20637752512387034,0.1804550554358153,-0.025922469688055033,-0.2269650499862686,0.18236797313859898,0.579,0.04065536709098206,257
0.5,1,20,gmm_filtered,0.20637752512387034,0.05880313679430417,-0.14757438832956615,-0.3505693020316362,0.043155898739537464,0.9095,0.07159286828441458,257
0.5,1,20,rules,0.20637752512387034,0.07418898363304641,-0.13218854149082393,-0.29141023163275953,0.019359712088532863,0.925,0.09601555193593363,257
0.5,1,50,hmm_filtered,0.20637752512387034,0.14436813158623735,-0.06200939353763299,-0.2700876990967211,0.14366875313487698,0.6955,0.05471236479130233,257
0.5,1,50,hmm_smoothed,0.20637752512387034,0.151543953522675,-0.05483357160119534,-0.2548124464971057,0.1509786681562088,0.6675,0.04065536709098206,257
0.5,1,50,gmm_filtered,0.20637752512387034,0.006253595769139591,-0.20012392935473075,-0.4071429617934998,-0.0076550161749425584,0.959,0.07159286828441458,257
0.5,1,50,rules,0.20637752512387034,0.0056712685666338025,-0.20070625655723653,-0.3660565939215935,-0.052640974626702745,0.986,0.09601555193593363,257
1.0,0,10,hmm_filtered,0.2117096456711808,0.19261274251505206,-0.019096903156128747,-0.3518144102526996,0.27772617583555487,0.5405,0.10910828050528196,258
1.0,0,10,hmm_smoothed,0.2117096456711808,0.2674589744559188,0.05574932878473801,-0.23800484032247146,0.339326664032141,0.3755,0.08099557629753791,258
1.0,0,10,gmm_filtered,0.2117096456711808,-0.0029953535827434673,-0.21470499925392428,-0.5550876306183994,0.10411876573385052,0.8675,0.14470774310939832,258
1.0,0,10,rules,0.2117096456711808,-0.12675511075734866,-0.33846475642852947,-0.6790398238064607,0.000990991503192321,0.9495,0.1919001335454009,258
1.0,0,20,hmm_filtered,0.2117096456711808,0.17311847872722327,-0.03859116694395753,-0.37106314796423023,0.2598103199157103,0.5825,0.10910828050528196,258
1.0,0,20,hmm_smoothed,0.2117096456711808,0.2547086862744925,0.042999040603311695,-0.25002971193628276,0.32691387519436527,0.4025,0.08099557629753791,258
1.0,0,20,gmm_filtered,0.2117096456711808,-0.029611287973436193,-0.241320933644617,-0.5821625688151421,0.07776118309340427,0.8935,0.14470774310939832,258
1.0,0,20,rules,0.2117096456711808,-0.16518660615919262,-0.37689625183037345,-0.712834029861543,-0.037759513502153924,0.964,0.1919001335454009,258
1.0,0,50,hmm_filtered,0.2117096456711808,0.11463329932258719,-0.09707634634859362,-0.42949098483643955,0.20262056607459275,0.6905,0.10910828050528196,258
1.0,0,50,hmm_smoothed,0.2117096456711808,0.21620321411734011,0.004493568446159307,-0.286353113109115,0.28977719234816984,0.495,0.08099557629753791,258
1.0,0,50,gmm_filtered,0.2117096456711808,-0.1091209112094,-0.3208305568805808,-0.660581801225603,0.0015550183196297342,0.9485,0.14470774310939832,258
1.0,0,50,rules,0.2117096456711808,-0.2799471310942452,-0.49165677676542596,-0.8240151991269201,-0.1616384400830413,0.989,0.1919001335454009,258
1.0,1,10,hmm_filtered,0.20637752512387034,0.15833149275614347,-0.048046032367726865,-0.39591479464511675,0.291288773926193,0.591,0.10942472958260464,257
1.0,1,10,hmm_smoothed,0.20637752512387034,0.14008130238869768,-0.06629622273517266,-0.38148643662018916,0.2554464727816238,0.634,0.08131073418196412,257
1.0,1,10,gmm_filtered,0.20637752512387034,-0.024966500610234702,-0.23134402573410504,-0.5645655716481037,0.08098924370962736,0.8975,0.14318573656882913,257
1.0,1,10,rules,0.20637752512387034,0.010198997718595197,-0.19617852740527514,-0.4612901622620478,0.06489531658620905,0.8935,0.19203110387186723,257
1.0,1,20,hmm_filtered,0.20637752512387034,0.13827315261370046,-0.06810437251016987,-0.4163778911484543,0.2706445217548127,0.6295,0.10942472958260464,257
1.0,1,20,hmm_smoothed,0.20637752512387034,0.12664069266880135,-0.07973683245506899,-0.39397266332572367,0.24029320864426343,0.6555,0.08131073418196412,257
1.0,1,20,gmm_filtered,0.20637752512387034,-0.05130157870040912,-0.25767910382427944,-0.5915600593932309,0.05384511881857919,0.919,0.14318573656882913,257
1.0,1,20,rules,0.20637752512387034,-0.024451074255787245,-0.23082859937965758,-0.4978368079307361,0.027204770546041708,0.93,0.19203110387186723,257
1.0,1,50,hmm_filtered,0.20637752512387034,0.07829288307577921,-0.1280846420480911,-0.47871948650786905,0.2139920096974297,0.735,0.10942472958260464,257
1.0,1,50,hmm_smoothed,0.20637752512387034,0.08618314343798376,-0.12019438168588657,-0.4354702536221624,0.19903538301897422,0.7235,0.08131073418196412,257
1.0,1,50,gmm_filtered,0.20637752512387034,-0.1300641726125718,-0.33644169773644217,-0.6704407507836567,-0.019373479717992637,0.96,0.14318573656882913,257
1.0,1,50,rules,0.20637752512387034,-0.12756882645387563,-0.333946351577746,-0.6057894760404494,-0.08565440781380511,0.9875,0.19203110387186723,257
