date,p0,p1,p2,refit_date
2022-10-31,0.008590229357327554,1.2002393835858383e-21,0.9914097706426724,2021-12-31
2022-11-30,0.569202688606159,2.5545499292274706e-17,0.43079731139384114,2021-12-31
2022-12-31,0.9999999984778996,7.548125895064747e-21,1.5221004875911302e-09,2022-12-31
2023-01-31,0.9999999923727825,7.848038400126732e-14,7.627139105763957e-09,2022-12-31
2023-02-28,0.9999999947668595,6.561747713507548e-18,5.233140469323197e-09,2022-12-31
2023-03-31,0.9999998661119259,8.166853717264066e-10,1.3307138869935936e-07,2022-12-31
2023-04-30,0.9999930425789889,6.909514510702353e-06,4.7906500300603886e-08,2022-12-31
2023-05-31,0.99999953463161,4.1909138806424145e-07,4.6277001910010775e-08,2022-12-31
2023-06-30,0.9999973452975706,2.651354204833275e-06,3.3482246245191062e-09,2022-12-31
2023-07-31,0.9999998782444115,1.1544136267754534e-07,6.314225830591791e-09,2022-12-31
2023-08-31,0.9999970256111668,2.9346113248206837e-06,3.9777508364240336e-08,2022-12-31
2023-09-30,0.9999450965349559,5.4706965268439175e-05,1.964997757156342e-07,2022-12-31
2023-10-31,0.9999362363360871,6.312300991869428e-05,6.406539942588534e-07,2022-12-31
2023-11-30,0.9999793070444243,2.0045837473830873e-05,6.471181018616449e-07,2022-12-31
2023-12-31,0.9999928611551261,4.375549573302529e-08,7.0950893781396785e-06,2023-12-31
2024-01-31,0.9999400156207507,7.241808006438928e-10,5.998365506845614e-05,2023-12-31
2024-02-29,0.9999655766930229,1.1983327488233333e-08,3.441132364959999e-05,2023-12-31
2024-03-31,0.9999361393147994,3.726461935343891e-09,6.385695873863952e-05,2023-12-31
2024-04-30,0.9999481018934103,5.003839629682719e-11,5.1898056551256655e-05,2023-12-31
2024-05-31,0.9999407362061212,5.727789284528922e-09,5.925806608943251e-05,2023-12-31
2024-06-30,0.9997669986180568,5.225470361339627e-10,0.00023300085939613927,2023-12-31
2024-07-31,0.9990910538361377,1.2688534446554538e-10,0.00090894603697692,2023-12-31
2024-08-31,0.9990788478348483,4.5256273054967623e-08,0.0009211069088785547,2023-12-31
2024-09-30,0.9972838990600905,1.3331402916426811e-07,0.0027159676258803104,2023-12-31
2024-10-31,0.9366044086884084,6.981693130419592e-05,0.06332577438028737,2023-12-31
2024-11-30,0.9847915456271191,4.159702682238358e-10,0.015208453956910544,2023-12-31
2024-12-31,0.9998592761432666,4.3001639979758237e-07,0.00014029384033347595,2024-12-31
2025-01-31,0.999749350103695,5.686393632863148e-07,0.00025008125694167153,2024-12-31
2025-02-28,0.9990187994881417,2.2079378502130808e-05,0.0009591211333562971,2024-12-31
2025-03-31,0.9953835182965324,8.231467619818403e-05,0.004534167027269316,2024-12-31
2025-04-30,0.4491301736426648,0.03811433404902261,0.5127554923083126,2024-12-31
2025-05-31,0.24563058956308356,0.0003019100705504385,0.7540675003663659,2024-12-31
2025-06-30,0.42230378162151305,7.021881157641773e-05,0.5776259995669105,2024-12-31
2025-07-31,0.8740005064678923,7.132760713239438e-06,0.12599236077139445,2024-12-31
2025-08-31,0.9559646251501627,6.952131995426665e-06,0.04402842271784193,2024-12-31
2025-09-30,0.9932279779911304,1.166507828068238e-05,0.006760356930588943,2024-12-31
2025-10-31,0.9965782544695752,0.0004305180675087479,0.002991227462916056,2024-12-31
2025-11-30,0.9981125374827096,0.00030015791053521326,0.001587304606755194,2024-12-31
2025-12-31,0.9984432488049384,0.0014060856827358527,0.00015066551232574202,2025-12-31
2026-01-31,0.996670890117987,0.0027600190782387274,0.0005690908037742624,2025-12-31
2026-03-31,0.9846175966690115,0.0015499354932808486,0.013832467837707611,2025-12-31
2026-04-30,0.9939457004393699,0.0015936525445335184,0.004460647016096564,2025-12-31
2026-05-31,0.9995214178646994,0.000213184014591738,0.00026539812070888237,2025-12-31
2026-06-30,0.9999686250753586,2.3845859905943226e-06,2.8990338650921974e-05,2025-12-31
2026-07-31,0.9991788519538622,0.00018871462886953908,0.0006324334172682438,2025-12-31
